Number of attempt,Reward,Time taken,Number of actions
0,171.0,18.18793749809265,777
1,-17213.0,359.9745056629181,16845
2,10091.0,18.407779455184937,854
3,-4039.0,286.499174118042,14258
4,2537.0,141.02399730682373,3913
5,8880.0,21.131508350372314,351
6,-19016.0,359.9776785373688,9253
7,11690.0,15.630215406417847,772
8,-13644.0,267.0241711139679,13424
9,9790.0,42.03762102127075,2083
10,8651.0,25.539724349975586,1297
11,-1158.0,220.7518594264984,11074
12,-19069.0,359.96371269226074,18100
13,-3505.0,66.85028624534607,3353
14,-12865.0,243.63269114494324,12234
15,-18514.0,359.9647305011749,18029
16,-18506.0,359.94525599479675,18052
17,-1987.0,37.84183669090271,1886
18,-19060.0,359.9417748451233,18107
19,1071.0,56.08457398414612,2781
20,-7280.0,346.3456153869629,17331
21,-18525.0,359.98065662384033,18041
22,-7057.0,134.5363416671753,6696
23,-19051.0,359.96919083595276,18065
24,-18899.0,359.96669244766235,17932
25,-3802.0,71.10192227363586,3620
26,-1052.0,19.802061557769775,994
27,4002.0,123.9855146408081,6182
28,-610.0,220.05970931053162,11040
29,262.0,13.860943794250488,693
30,-18519.0,359.94674587249756,18070
31,5029.0,93.62072229385376,4703
32,-5546.0,114.10743117332458,5738
33,-18996.0,360.0225431919098,18100
34,9408.0,49.006988763809204,2465
35,-11558.0,228.07827425003052,11490
36,-19069.0,359.9652044773102,4574
37,-18560.0,359.94027066230774,2998
38,-1818.0,43.754536151885986,698
39,-18532.0,359.96571135520935,3060
40,-18532.0,359.96569561958313,3066
41,-1945.0,264.39968156814575,3175
42,3659.0,121.04991722106934,985
43,-18581.0,359.981160402298,3600
44,-15070.0,285.3322310447693,4004
45,-8453.0,168.76483702659607,1994
46,-19036.0,359.9577147960663,3379
47,-18591.0,360.01108264923096,3208
48,-19001.0,359.965220451355,2976
49,9852.0,59.737303495407104,1098
50,-18081.0,359.96021819114685,3306
51,9691.0,24.77377152442932,529
52,7260.0,89.59947037696838,1571
53,853.0,11.982964754104614,605
54,1196.0,34.62543535232544,1700
55,-18498.0,359.94725155830383,18050
56,1331.0,183.62761187553406,9147
57,9555.0,8.680794715881348,432
58,-5306.0,128.10752725601196,6462
59,-18874.0,359.99362111091614,17920
60,-18540.0,359.9756689071655,18042
61,5975.0,85.24212169647217,4282
62,360.0,40.966482639312744,2027
63,6968.0,56.583242893218994,2873
64,-69.0,39.65798377990723,1947
65,-7852.0,148.92986178398132,7462
66,7753.0,42.87537908554077,2136
67,3064.0,131.2421474456787,6585
68,9872.0,2.5112853050231934,125
69,-3336.0,92.11574506759644,4590
70,6632.0,64.35595369338989,3198
71,-8958.0,169.3722128868103,8513
72,-18389.0,349.4702603816986,17477
73,-9350.0,188.5873508453369,9389
74,8860.0,41.02033829689026,2026
75,146.0,6.920498847961426,335
76,4134.0,113.35048460960388,5590
77,7672.0,72.19998669624329,3627
78,11266.0,13.965665102005005,702
79,-18391.0,359.963210105896,17988
80,-17442.0,359.94427728652954,17996
81,-2382.0,83.20706748962402,4172
82,858.0,12.389877557754517,616
83,-7529.0,170.8891580104828,8558
84,-18491.0,359.9442780017853,18071
85,2040.0,160.43809747695923,8028
86,-4599.0,106.15671420097351,5322
87,-4087.0,106.00162410736084,5328
88,-3451.0,65.96166205406189,3275
89,4854.0,98.09127855300903,4411
90,-17986.0,360.0120849609375,9681
91,-6198.0,316.8439722061157,4192
92,-18520.0,359.9746720790863,4299
93,-17418.0,359.9432656764984,3732
94,5187.0,101.5545117855072,1032
95,-19011.0,359.9706687927246,4084
96,1012.0,27.82062602043152,1320
97,-1298.0,24.974235773086548,605
98,-7294.0,148.62519693374634,6667
99,7101.0,83.96752786636353,4176
