Number of attempt,Reward,Time taken,Number of actions
0,-17289.0,359.9468455314636,13749
1,-19841.0,359.9367492198944,14848
2,-19298.0,360.0175335407257,14750
3,-6202.0,112.33851861953735,4702
4,-17753.0,359.94373178482056,14811
5,-18970.0,359.9527087211609,14211
6,4624.0,115.98826122283936,4781
7,-10641.0,192.0423355102539,7948
8,-11860.0,215.6586630344391,8966
9,-19805.0,359.96119141578674,14852
10,-19799.0,359.9581844806671,14869
11,5435.0,118.86506175994873,4893
12,-19597.0,359.9798810482025,14680
13,1956.0,151.21694660186768,6066
14,-17926.0,359.94088196754456,14223
15,-18419.0,359.9564599990845,14235
16,-16428.0,359.937269449234,14307
17,-18957.0,360.03232622146606,14121
18,-4787.0,90.26040506362915,3590
19,-10343.0,205.26717138290405,8110
20,2054.0,161.21900963783264,6369
21,-18605.0,360.0098125934601,14327
22,-18436.0,359.9578287601471,14164
23,-18914.0,359.9360842704773,14167
24,-18532.0,359.95537877082825,14270
25,-2445.0,46.53568720817566,1849
26,-19005.0,359.95085549354553,14261
27,-18985.0,359.95721459388733,14219
28,7731.0,62.51643085479736,2406
29,-4050.0,333.2855052947998,13141
30,-5374.0,318.65793442726135,12696
31,-17824.0,345.60313868522644,13714
32,-18599.0,359.9565987586975,14281
33,-1810.0,34.06690049171448,1364
34,10400.0,11.54910945892334,432
35,-18088.0,360.0326416492462,14311
36,-8007.0,152.6852080821991,5987
37,-18512.0,359.95828080177307,14170
38,-19079.0,359.9842085838318,14251
39,2461.0,142.8223352432251,5676
40,-18572.0,359.96852564811707,14322
41,-19070.0,360.03256344795227,14277
42,8649.0,53.776175022125244,2134
43,-17354.0,337.63655519485474,13434
44,-18031.0,342.5964756011963,13553
45,-17967.0,359.95460867881775,14269
46,-18547.0,359.95219373703003,14246
47,-19090.0,359.9629566669464,14306
48,-10477.0,216.73043179512024,8565
49,-2222.0,231.5998842716217,9201
50,-19021.0,359.9546449184418,14266
51,-8677.0,164.72595524787903,6508
52,-19005.0,359.95673990249634,14246
53,-19039.0,359.99042773246765,14235
54,-18921.0,360.0161814689636,14263
55,-16757.0,324.7766284942627,12922
56,-16566.0,359.970929145813,14357
57,-18016.0,359.9628884792328,14254
58,637.0,186.18509030342102,7448
59,9693.0,5.796494007110596,230
60,-19028.0,360.02385115623474,14277
61,-3097.0,68.27038097381592,2692
62,-359.0,6.869624853134155,261
63,8679.0,44.68781304359436,1770
64,-19040.0,359.9384574890137,14299
65,-488.0,47.19975447654724,1866
66,-17418.0,359.93799591064453,14135
67,-691.0,22.151748180389404,899
68,-15690.0,306.31587290763855,12123
69,-18172.0,360.0222954750061,14343
70,-18525.0,359.93416237831116,14278
71,2243.0,190.86413192749023,7333
72,-19011.0,359.97238969802856,14344
73,7033.0,56.89006590843201,2228
74,-18505.0,359.95149540901184,14239
75,-18490.0,359.96316719055176,14245
76,-18501.0,359.97422790527344,14237
77,-17390.0,359.9711892604828,14079
78,-18951.0,360.0061922073364,14143
79,-19029.0,359.94523096084595,14249
80,-16042.0,359.95383381843567,14275
81,-18542.0,359.9993185997009,14269
82,-366.0,7.113969802856445,288
83,-4745.0,108.37469244003296,4353
84,-18520.0,359.96686816215515,14320
85,-1032.0,19.389643669128418,786
86,9625.0,7.318422317504883,272
87,-7290.0,337.20122146606445,13410
88,-19021.0,359.9486439228058,14249
89,-19018.0,359.93716287612915,14205
90,8481.0,38.273643493652344,1532
91,-7005.0,161.4173548221588,6401
92,674.0,6.0518128871917725,230
93,-4376.0,83.32016372680664,3285
94,-1925.0,74.28454232215881,2961
95,-3031.0,57.83631682395935,2303
96,-18554.0,359.9489462375641,14325
97,-18023.0,359.96192026138306,14318
98,7812.0,60.8707549571991,2391
99,-18401.0,359.94987440109253,14144
